collarid,DATETIME,LATITUDE,LONGITUDE,HEADING,SPEED,ALTITUDE
st2010-3500,27/02/2015 15:00,-1.44414,35.056428,70,0,1507
st2010-3500,28/02/2015 05:00,-1.441832,35.05725,243,0,1514
st2010-3500,28/02/2015 07:00,-1.444287,35.058147,0,0,1502
st2010-3500,28/02/2015 09:00,-1.446357,35.058113,181,0,1514
st2010-3500,28/02/2015 11:00,-1.446355,35.058035,216,0,1510
st2010-3500,28/02/2015 13:00,-1.446332,35.058095,45,0,1513
st2010-3500,28/02/2015 15:00,-1.446377,35.0581,57,0,1516
st2010-3500,01/03/2015 05:00,-1.444892,35.05511,68,0,1495
st2010-3500,01/03/2015 07:00,-1.444997,35.055728,208,0,1499
st2010-3500,01/03/2015 09:00,-1.362692,34.994218,325,0,1562
st2010-3500,01/03/2015 11:00,-1.362677,34.99419,100,0,1563
st2010-3500,01/03/2015 13:00,-1.363305,34.994545,39,0,1557
st2010-3500,01/03/2015 15:00,-1.363307,34.994517,342,0,1550
st2010-3500,02/03/2015 05:00,-1.36851,34.998903,224,0,1551
st2010-3500,02/03/2015 07:00,-1.382287,35.01196,76,0,1547
st2010-3500,02/03/2015 09:00,-1.362722,34.994208,107,0,1557
st2010-3500,02/03/2015 11:00,-1.362972,34.995778,69,0,1535
st2010-3500,02/03/2015 13:00,-1.362845,34.977253,80,83.1,3014
st2010-3500,02/03/2015 15:00,-1.445597,35.05765,296,0,1514
st2010-3500,03/03/2015 05:00,-1.445595,35.057658,100,0,1515
st2010-3500,03/03/2015 06:59,-1.429283,34.96176,58,0,1599
st2010-3500,03/03/2015 09:00,-1.36264,34.994232,161,0,1562
st2010-3500,03/03/2015 11:00,-1.363332,34.994552,124,0,1561
st2010-3500,03/03/2015 13:00,-1.356483,34.97337,8,49,3266
st2010-3500,03/03/2015 14:59,-1.362667,34.994235,0,0,1564
st2010-3500,04/03/2015 05:00,-1.368213,35.013757,279,0,1553
st2010-3500,04/03/2015 07:00,-1.373922,34.992147,167,0,1565
st2010-3500,04/03/2015 09:00,-1.448507,34.962135,181,0,1488
st2010-3500,04/03/2015 11:00,-1.448573,34.961063,175,31.4,1588
