collarid,DATETIME,LATITUDE,LONGITUDE,HEADING,ALTITUDE
st2010-3507,07/12/2014 10:00,0.771062,37.659562,87,920
st2010-3507,07/12/2014 11:01,0.7721,37.659112,17,880
st2010-3507,07/12/2014 12:00,0.773673,37.659613,82,866
st2010-3507,07/12/2014 13:00,0.774675,37.659833,258,849
st2010-3507,07/12/2014 14:00,0.774707,37.65977,73,828
st2010-3507,07/12/2014 15:00,0.776227,37.65897,352,869
st2010-3507,07/12/2014 16:00,0.774015,37.657952,179,822
st2010-3507,07/12/2014 17:00,0.773188,37.655365,310,748
st2010-3507,07/12/2014 18:01,0.768457,37.658682,259,893
st2010-3507,07/12/2014 19:01,0.759093,37.658868,86,873
st2010-3507,07/12/2014 20:00,0.749627,37.65748,63,877
st2010-3507,07/12/2014 21:00,0.748712,37.657647,206,881
st2010-3507,07/12/2014 22:00,0.729143,37.659298,201,842
st2010-3507,07/12/2014 23:00,0.739468,37.66402,37,901
st2010-3507,08/12/2014 00:00,0.744705,37.664665,13,872
st2010-3507,08/12/2014 01:01,0.74887,37.662992,22,861
st2010-3507,08/12/2014 02:00,0.756115,37.651122,279,872
st2010-3507,08/12/2014 03:00,0.757743,37.650282,252,867
st2010-3507,08/12/2014 04:00,0.761117,37.648118,44,870
st2010-3507,08/12/2014 05:00,0.761907,37.647693,37,872
st2010-3507,08/12/2014 06:00,0.765433,37.650308,102,872
st2010-3507,08/12/2014 07:00,0.768547,37.650525,39,867
st2010-3507,08/12/2014 08:00,0.769392,37.650382,109,866
st2010-3507,08/12/2014 09:00,0.768697,37.65015,199,881
st2010-3507,08/12/2014 10:00,0.768588,37.650035,1,875
st2010-3507,08/12/2014 11:01,0.768588,37.650035,1,875
st2010-3507,08/12/2014 12:00,0.768622,37.648833,134,893
st2010-3507,08/12/2014 13:00,0.768085,37.649307,157,853
st2010-3507,08/12/2014 14:00,0.76982,37.649657,275,880
st2010-3507,08/12/2014 15:00,0.76998,37.649678,214,854
st2010-3507,08/12/2014 16:00,0.77072,37.649395,350,826
st2010-3507,08/12/2014 17:00,0.771172,37.651015,102,885
st2010-3507,08/12/2014 18:01,0.769432,37.650175,161,878
st2010-3507,08/12/2014 19:00,0.762745,37.652392,158,874
st2010-3507,08/12/2014 20:00,0.748945,37.65304,99,864
st2010-3507,08/12/2014 21:00,0.749355,37.656273,58,871
st2010-3507,08/12/2014 22:00,0.744675,37.656848,207,862
st2010-3507,08/12/2014 23:00,0.733308,37.6575,359,873
st2010-3507,09/12/2014 00:00,0.738305,37.650568,0,872
st2010-3507,09/12/2014 01:01,0.742378,37.645517,36,872
st2010-3507,09/12/2014 02:00,0.743645,37.642548,307,898
st2010-3507,09/12/2014 03:00,0.751257,37.645,358,871
st2010-3507,09/12/2014 04:00,0.75519,37.644283,219,870
st2010-3507,09/12/2014 05:00,0.757492,37.64176,124,875
st2010-3507,09/12/2014 06:00,0.759157,37.641248,33,870
st2010-3507,09/12/2014 07:00,0.76406,37.643467,173,870
st2010-3507,09/12/2014 08:00,0.763978,37.644378,29,870
st2010-3507,09/12/2014 09:00,0.764363,37.644167,219,900
st2010-3507,09/12/2014 10:00,0.766068,37.644007,122,894
st2010-3507,09/12/2014 11:00,0.766228,37.644078,53,870
st2010-3507,09/12/2014 12:00,0.767317,37.644445,281,855
st2010-3507,09/12/2014 13:01,0.767857,37.644008,20,872
st2010-3507,09/12/2014 14:00,0.768885,37.644023,141,863
st2010-3507,09/12/2014 15:00,0.768802,37.643345,260,774
st2010-3507,09/12/2014 16:00,0.768645,37.641412,208,860
st2010-3507,09/12/2014 17:01,0.768645,37.641412,208,860
st2010-3507,09/12/2014 18:01,0.766835,37.642515,178,887
st2010-3507,09/12/2014 19:00,0.761763,37.641775,248,868
st2010-3507,09/12/2014 20:00,0.755172,37.637352,242,775
st2010-3507,09/12/2014 21:00,0.748403,37.633605,211,889
st2010-3507,09/12/2014 22:00,0.728038,37.631628,254,873
st2010-3507,09/12/2014 23:00,0.722878,37.626452,165,774
st2010-3507,10/12/2014 00:00,0.718305,37.622288,58,774
st2010-3507,10/12/2014 01:00,0.716092,37.619328,93,885
st2010-3507,10/12/2014 02:00,0.7052,37.60891,220,890
st2010-3507,10/12/2014 03:00,0.7024,37.607385,239,918
st2010-3507,10/12/2014 04:00,0.698318,37.604578,237,901
st2010-3507,10/12/2014 05:01,0.698678,37.603783,164,901
st2010-3507,10/12/2014 06:00,0.696582,37.603783,211,895
st2010-3507,10/12/2014 07:00,0.693773,37.602915,130,900
st2010-3507,10/12/2014 08:00,0.693205,37.602392,76,923
st2010-3507,10/12/2014 09:00,0.693957,37.602435,165,903
st2010-3507,10/12/2014 10:00,0.69426,37.60179,337,903
st2010-3507,10/12/2014 11:00,0.69382,37.605675,258,908
st2010-3507,10/12/2014 12:00,0.693902,37.606198,110,891
st2010-3507,10/12/2014 13:01,0.693247,37.606428,144,907
st2010-3507,10/12/2014 14:00,0.693497,37.60778,110,907
st2010-3507,10/12/2014 15:01,0.689058,37.614037,61,952
st2010-3507,10/12/2014 16:00,0.689647,37.613838,96,826
st2010-3507,10/12/2014 17:00,0.691807,37.614643,212,1013
st2010-3507,10/12/2014 18:00,0.696133,37.617017,10,899
st2010-3507,10/12/2014 19:00,0.6978,37.617768,215,888
st2010-3507,10/12/2014 20:00,0.699153,37.617342,299,898
st2010-3507,10/12/2014 21:01,0.702305,37.616165,153,991
st2010-3507,10/12/2014 22:00,0.700962,37.617313,0,918
st2010-3507,10/12/2014 23:00,0.700847,37.613997,180,919
st2010-3507,11/12/2014 00:00,0.699467,37.613803,325,918
st2010-3507,11/12/2014 01:00,0.698712,37.613277,23,895
st2010-3507,11/12/2014 02:00,0.698698,37.613283,144,896
st2010-3507,11/12/2014 03:00,0.696437,37.617288,0,898
st2010-3507,11/12/2014 04:00,0.695737,37.613697,219,891
st2010-3507,11/12/2014 05:00,0.69334,37.609572,23,901
st2010-3507,11/12/2014 06:00,0.691693,37.605452,176,859
st2010-3507,11/12/2014 07:00,0.694302,37.598745,64,900
st2010-3507,11/12/2014 08:01,0.692632,37.593998,122,915
st2010-3507,11/12/2014 09:01,0.692843,37.59018,29,892
st2010-3507,11/12/2014 10:00,0.692833,37.589547,40,892
st2010-3507,11/12/2014 11:01,0.69292,37.58948,238,1055
st2010-3507,11/12/2014 12:00,0.692567,37.58889,150,964
st2010-3507,11/12/2014 13:00,0.691755,37.589117,212,932
st2010-3507,11/12/2014 14:00,0.693507,37.589077,117,1027
st2010-3507,11/12/2014 15:00,0.695347,37.589263,262,948
st2010-3507,11/12/2014 16:00,0.696753,37.589482,104,821
st2010-3507,11/12/2014 17:01,0.700088,37.588658,342,905
st2010-3507,11/12/2014 18:00,0.701155,37.589273,79,916
st2010-3507,11/12/2014 19:00,0.698385,37.587887,230,915
st2010-3507,11/12/2014 20:00,0.696417,37.582952,99,935
st2010-3507,11/12/2014 21:00,0.69674,37.583973,269,908
st2010-3507,11/12/2014 22:01,0.696067,37.581952,8,935
st2010-3507,11/12/2014 23:00,0.696028,37.581985,42,939
st2010-3507,12/12/2014 00:00,0.698355,37.590992,98,921
st2010-3507,12/12/2014 01:00,0.689762,37.613797,219,917
st2010-3507,12/12/2014 02:00,0.700493,37.609768,251,900
st2010-3507,12/12/2014 03:00,0.69448,37.601785,296,952
st2010-3507,12/12/2014 04:00,0.693467,37.60476,95,909
st2010-3507,12/12/2014 05:00,0.689818,37.613825,202,897
st2010-3507,12/12/2014 06:00,0.693333,37.61018,184,928
st2010-3507,12/12/2014 07:00,0.698263,37.600778,77,738
st2010-3507,12/12/2014 08:00,0.701232,37.602815,191,899
st2010-3507,12/12/2014 09:00,0.696977,37.607198,3,916
st2010-3507,12/12/2014 10:00,0.696148,37.6062,75,888
st2010-3507,12/12/2014 11:00,0.696165,37.606413,319,915
st2010-3507,12/12/2014 12:00,0.695925,37.606183,98,915
st2010-3507,12/12/2014 13:00,0.697227,37.603563,80,904
st2010-3507,12/12/2014 14:00,0.697078,37.603382,97,897
st2010-3507,12/12/2014 15:00,0.698038,37.602887,239,901
st2010-3507,12/12/2014 16:00,0.699307,37.603298,343,881
st2010-3507,12/12/2014 17:01,0.699325,37.603428,73,882
st2010-3507,12/12/2014 18:00,0.698438,37.604117,266,887
st2010-3507,12/12/2014 19:00,0.689917,37.614692,25,903
st2010-3507,12/12/2014 20:00,0.701775,37.650792,358,901
st2010-3507,12/12/2014 21:01,0.735405,37.657195,184,860
st2010-3507,12/12/2014 22:00,0.74321,37.638977,153,888
st2010-3507,12/12/2014 23:00,0.730003,37.630358,228,873
st2010-3507,13/12/2014 00:00,0.722148,37.623323,316,882
st2010-3507,13/12/2014 01:01,0.707217,37.606038,88,892
st2010-3507,13/12/2014 02:00,0.70277,37.604278,68,863
st2010-3507,13/12/2014 03:00,0.700165,37.604252,74,959
st2010-3507,13/12/2014 04:00,0.692957,37.608587,98,912
st2010-3507,13/12/2014 05:00,0.690797,37.612925,109,901
st2010-3507,13/12/2014 06:00,0.688607,37.61019,44,905
st2010-3507,13/12/2014 07:00,0.690543,37.607443,312,911
st2010-3507,13/12/2014 08:00,0.6885,37.606358,3,891
st2010-3507,13/12/2014 09:00,0.688532,37.606997,346,921
st2010-3507,13/12/2014 10:00,0.687357,37.606713,252,912
st2010-3507,13/12/2014 11:00,0.687213,37.607158,31,927
st2010-3507,13/12/2014 12:00,0.68777,37.606797,335,918
st2010-3507,13/12/2014 13:00,0.688665,37.60703,180,866
st2010-3507,13/12/2014 14:00,0.68864,37.606695,42,956
st2010-3507,13/12/2014 15:00,0.687908,37.606403,58,928
st2010-3507,13/12/2014 16:00,0.688307,37.606298,111,949
st2010-3507,13/12/2014 17:00,0.688613,37.606927,188,904
st2010-3507,13/12/2014 18:00,0.690703,37.609007,57,916
st2010-3507,13/12/2014 19:00,0.692282,37.612487,147,866
st2010-3507,13/12/2014 20:00,0.69436,37.618775,120,866
st2010-3507,13/12/2014 21:00,0.691995,37.6209,41,910
st2010-3507,13/12/2014 22:00,0.692387,37.620307,6,859
st2010-3507,13/12/2014 23:00,0.689903,37.613112,247,906
st2010-3507,14/12/2014 00:00,0.69873,37.603923,228,906
st2010-3507,14/12/2014 01:01,0.695573,37.602688,162,924
st2010-3507,14/12/2014 02:00,0.694522,37.602202,29,924
st2010-3507,14/12/2014 03:00,0.693685,37.60203,155,923
st2010-3507,14/12/2014 04:00,0.693727,37.602123,295,916
st2010-3507,14/12/2014 05:00,0.693702,37.602087,199,910
st2010-3507,14/12/2014 06:00,0.69382,37.602067,3,897
st2010-3507,14/12/2014 07:00,0.700908,37.6036,202,909
st2010-3507,14/12/2014 08:00,0.698858,37.604947,304,910
st2010-3507,14/12/2014 09:00,0.698423,37.604158,85,909
st2010-3507,14/12/2014 10:00,0.69673,37.605203,111,905
st2010-3507,14/12/2014 11:00,0.691188,37.605805,184,874
st2010-3507,14/12/2014 12:00,0.688585,37.608037,85,927
st2010-3507,14/12/2014 13:00,0.689133,37.613837,111,894
st2010-3507,14/12/2014 14:00,0.689057,37.614147,53,901
st2010-3507,14/12/2014 15:00,0.688555,37.613587,171,905
st2010-3507,14/12/2014 16:00,0.686272,37.613503,110,898
st2010-3507,14/12/2014 17:01,0.684105,37.6111,37,902
st2010-3507,14/12/2014 18:00,0.682805,37.611682,79,898
st2010-3507,14/12/2014 19:00,0.682973,37.61081,137,893
st2010-3507,14/12/2014 20:00,0.686375,37.610952,18,863
st2010-3507,14/12/2014 21:01,0.688913,37.61157,359,904
st2010-3507,14/12/2014 22:00,0.691413,37.615037,118,894
st2010-3507,14/12/2014 23:00,0.692155,37.604885,266,913
st2010-3507,15/12/2014 00:00,0.691128,37.60699,109,925
st2010-3507,15/12/2014 01:01,0.701762,37.606213,24,908
st2010-3507,15/12/2014 02:00,0.710433,37.607082,284,895
st2010-3507,15/12/2014 03:00,0.724403,37.622172,15,888
st2010-3507,15/12/2014 04:00,0.71876,37.622568,190,890
st2010-3507,15/12/2014 05:01,0.701365,37.6053,285,898
st2010-3507,15/12/2014 06:01,0.701365,37.6053,285,898
st2010-3507,15/12/2014 07:00,0.69735,37.600758,80,904
st2010-3507,15/12/2014 08:00,0.699225,37.601748,45,904
st2010-3507,15/12/2014 09:00,0.69784,37.601037,283,904
st2010-3507,15/12/2014 10:00,0.697133,37.601182,42,922
st2010-3507,15/12/2014 11:00,0.696605,37.601688,208,915
st2010-3507,15/12/2014 12:00,0.696605,37.601868,224,921
st2010-3507,15/12/2014 13:00,0.69621,37.602842,0,954
st2010-3507,15/12/2014 14:00,0.695832,37.602957,197,914
st2010-3507,15/12/2014 15:00,0.686797,37.603283,274,928
st2010-3507,15/12/2014 16:01,0.685555,37.604113,182,960
st2010-3507,15/12/2014 17:00,0.68249,37.606553,259,907
st2010-3507,15/12/2014 18:00,0.684363,37.609645,237,942
st2010-3507,15/12/2014 19:00,0.687617,37.610562,98,891
st2010-3507,15/12/2014 20:00,0.690207,37.611215,265,931
st2010-3507,15/12/2014 21:00,0.69338,37.609772,225,906
st2010-3507,15/12/2014 22:00,0.700655,37.606942,8,904
